,User ID,Technique,Skill,Metric,Background,Training,Time,Success
4855,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Interval,Expert,Sing time,Music,Trained,2960.0,True
4856,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Interval,Expert,Total time,Music,Trained,4563.799999999814,True
4857,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Interval,Expert,Sing time,Music,Trained,3173.2999999998137,True
4858,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Interval,Expert,Total time,Music,Trained,2387.7999999998137,False
4859,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Interval,Expert,Sing time,Music,Trained,777.2999999998137,False
4860,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,6902.899999999441,True
4861,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,4322.0,True
4862,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4889.700000000186,True
4863,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,3141.5,True
4864,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4594.100000000559,True
4865,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,3202.4000000003725,True
4866,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4152.899999999441,True
4867,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,2894.0999999996275,True
4868,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,2977.0,
4869,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,1550.5999999996275,
4870,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,6013.5,False
4871,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,4468.0,False
4872,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4240.0999999996275,True
4873,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,2680.0999999996275,True
4874,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4569.200000000186,True
4875,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,2975.899999999441,True
4876,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,5200.299999999814,True
4877,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,3373.4000000003725,True
4878,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,3140.5999999996275,
4879,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,1661.5999999996275,
4880,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4912.299999999814,True
4881,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,2782.2000000001863,True
4882,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4533.0999999996275,True
4883,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,2822.600000000559,True
4884,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4371.600000000559,True
4885,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,3015.5,True
4886,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Untrained,4801.199999999255,True
4887,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Untrained,3048.4000000003725,True
4888,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,5946.5,True
4889,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,4378.5,True
4890,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,9960.800000000745,True
4891,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,6282.9000000003725,True
4892,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,5938.5999999996275,True
4893,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,3532.300000000745,True
4894,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,4886.0,True
4895,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,3319.7999999998137,True
4896,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,6457.299999999814,False
4897,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,4416.700000000186,False
4898,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,6713.799999999814,True
4899,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,4989.4000000003725,True
4900,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,4555.200000000186,True
4901,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,3085.5999999996275,True
4902,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,6888.9000000003725,True
4903,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,5480.4000000003725,True
4904,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,7974.200000000186,True
4905,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,6454.5,True
4906,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,5129.0,True
4907,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,3542.9000000003725,True
4908,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,4961.699999999255,True
4909,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,3328.7000000001863,True
4910,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,4493.800000000745,True
4911,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,2985.7000000001863,True
4912,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Untrained,5747.0999999996275,True
4913,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Untrained,4371.899999999441,True
4914,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,5866.0999999996275,True
4915,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2989.399999999441,True
4916,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4092.9000000003725,True
4917,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2783.2999999998137,True
4918,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,3594.5999999996275,True
4919,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2284.899999999441,True
4920,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,5708.600000000559,True
4921,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,4378.600000000559,True
4922,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,5954.200000000186,True
4923,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,4236.0,True
4924,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,3887.899999999441,True
4925,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2369.7000000001863,True
4926,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4851.5,True
4927,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,3192.100000000559,True
4928,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4348.100000000559,True
4929,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2778.2000000001863,True
4930,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4371.299999999814,True
4931,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2985.9000000003725,True
4932,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4833.4000000003725,False
4933,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,3387.7999999998137,False
4934,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,2894.399999999441,True
4935,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,1686.9000000003725,True
4936,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,4507.399999999441,True
4937,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,2972.9000000003725,True
4938,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,5144.4000000003725,True
4939,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,3327.7999999998137,True
4940,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,No-Music,Trained,5511.299999999814,True
4941,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,No-Music,Trained,3744.2000000001863,True
4942,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4696.5,True
4943,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,3175.7999999998137,True
4944,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4501.299999999814,True
4945,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,3178.5999999996275,True
4946,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4142.200000000186,True
4947,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2777.9000000003725,True
4948,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,3892.9000000003725,True
4949,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2368.7999999998137,True
4950,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,6102.700000000186,True
4951,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,4782.700000000186,True
4952,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4817.899999999441,True
4953,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2876.5,True
4954,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,3790.7999999998137,True
4955,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2430.2000000001863,True
4956,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4400.100000000559,True
4957,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2827.2999999998137,True
4958,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,7212.0,False
4959,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,5721.899999999441,False
4960,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4089.7000000001863,True
4961,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2781.0,True
4962,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4002.199999999255,True
4963,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2588.399999999441,True
4964,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4605.800000000745,True
4965,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,3187.7000000001863,True
4966,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4034.0,True
4967,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,2575.5999999996275,True
4968,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Total time,Music,Trained,4559.699999999255,True
4969,Euyc6QBkmbPLaF9bpk2JwVVgGB43,Melody,Expert,Sing time,Music,Trained,3228.800000000745,True
4970,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,5746.200000047684,False
4971,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,1751.1999999284744,False
4972,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,7153.699999928474,False
4973,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,5445.600000023842,False
4974,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,4694.100000023842,True
4975,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,2344.5,True
4976,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,3748.600000023842,False
4977,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,1296.3000000715256,False
4978,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,1452.2999999523163,True
4979,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,648.2999999523163,True
4980,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,2551.2000000476837,False
4981,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,1648.5,False
4982,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,7045.100000023842,False
4983,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,4498.899999976158,False
4984,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,5000.199999928474,False
4985,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,2400.100000023842,False
4986,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,4550.0,False
4987,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,3300.2000000476837,False
4988,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,4050.8000000715256,True
4989,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,1149.2999999523163,True
4990,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,4749.100000023842,True
4991,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,2298.6999999284744,True
4992,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,3900.5,False
4993,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,1549.3000000715256,False
4994,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,1649.3999999761581,False
4995,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,850.1000000238419,False
4996,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Untrained,8299.799999952316,True
4997,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Untrained,3199.2000000476837,True
4998,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,8101.100000023842,False
4999,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,2194.100000023842,False
5000,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,6799.0,True
5001,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,4206.100000023842,True
5002,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,4041.600000023842,True
5003,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,1850.2000000476837,True
5004,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,4951.799999952316,False
5005,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,2551.6999999284744,False
5006,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,10098.800000071526,True
5007,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,6749.199999928474,True
5008,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,5849.5,True
5009,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,3200.2999999523163,True
5010,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,5301.399999976158,True
5011,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,3199.600000023842,True
5012,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,3349.899999976158,True
5013,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,1451.5,True
5014,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,5399.100000023842,False
5015,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,3550.0,False
5016,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,899.5,False
5017,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,350.2000000476837,False
5018,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,8100.600000023842,True
5019,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,5901.100000023842,True
5020,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,4799.599999904633,True
5021,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,2450.2999999523163,True
5022,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Untrained,3550.0,True
5023,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Untrained,1050.5,True
5024,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,3610.899999976158,False
5025,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,553.0,False
5026,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,3838.0,True
5027,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,1546.7999999523163,True
5028,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,5601.100000023842,True
5029,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,3197.100000023842,True
5030,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,3899.7999999523163,True
5031,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,752.2000000476837,True
5032,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,2651.100000023842,True
5033,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,646.6000000238419,True
5034,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,3000.899999976158,True
5035,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,946.0999999046326,True
5036,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,3148.100000023842,False
5037,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,1102.6999999284744,False
5038,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,5597.100000023842,True
5039,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,3498.7999999523163,True
5040,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,4753.5,True
5041,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,2799.600000023842,True
5042,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,4546.5,True
5043,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,2599.7000000476837,True
5044,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,2850.0999999046326,True
5045,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,897.6000000238419,True
5046,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,4051.100000023842,True
5047,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,2299.4000000953674,True
5048,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,5800.899999976158,False
5049,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,3699.899999976158,False
5050,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,No-Music,Trained,4348.100000023842,True
5051,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,No-Music,Trained,1349.1000000238419,True
5052,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,4655.600000023842,False
5053,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1700.6000000238419,False
5054,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,5748.799999952316,True
5055,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,3398.5,True
5056,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,4594.100000023842,True
5057,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1949.7000000476837,True
5058,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,4697.700000047684,False
5059,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,2298.2999999523163,False
5060,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,5458.299999952316,False
5061,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,3490.7999999523163,False
5062,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,4393.300000071526,True
5063,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,3649.899999976158,True
5064,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,3698.399999976158,True
5065,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1899.6000000238419,True
5066,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,3449.1999999284744,True
5067,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1850.0,True
5068,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,2899.7000000476837,True
5069,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1099.8999999761581,True
5070,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,3100.0,True
5071,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1349.8999999761581,True
5072,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Total time,Music,Trained,4550.0,True
5073,2J4nDRlVNcgNjIwp2I4uTCLJXNW2,Pitch,Intermediate,Sing time,Music,Trained,1849.8999999761581,True
