,User ID,Technique,Skill,Background,Training,Granularity,Error rate
691,mNy8hOQrzjaIYD6r1OPQJQBafA32,Pitch,Novice,No-Music,Trained,Error rate 7,71.42857142857143
692,mNy8hOQrzjaIYD6r1OPQJQBafA32,Pitch,Novice,No-Music,Trained,Error rate 3,66.66666666666666
693,mNy8hOQrzjaIYD6r1OPQJQBafA32,Pitch,Novice,Music,Trained,Error rate 12,92.85714285714286
694,mNy8hOQrzjaIYD6r1OPQJQBafA32,Pitch,Novice,Music,Trained,Error rate 7,85.71428571428571
695,mNy8hOQrzjaIYD6r1OPQJQBafA32,Pitch,Novice,Music,Trained,Error rate 3,33.33333333333333
696,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Untrained,Error rate 12,100.0
697,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Untrained,Error rate 7,100.0
698,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Untrained,Error rate 3,100.0
699,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Untrained,Error rate 12,100.0
700,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Untrained,Error rate 7,100.0
701,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Untrained,Error rate 3,100.0
702,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Trained,Error rate 12,42.857142857142854
703,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Trained,Error rate 7,42.857142857142854
704,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,No-Music,Trained,Error rate 3,16.666666666666664
705,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Trained,Error rate 12,28.57142857142857
706,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Trained,Error rate 7,21.428571428571427
707,mNy8hOQrzjaIYD6r1OPQJQBafA32,Interval,Novice,Music,Trained,Error rate 3,16.666666666666664
708,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Untrained,Error rate 12,35.714285714285715
709,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Untrained,Error rate 7,42.857142857142854
710,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Untrained,Error rate 3,0.0
711,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Untrained,Error rate 12,78.57142857142857
712,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Untrained,Error rate 7,78.57142857142857
713,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Untrained,Error rate 3,50.0
714,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Trained,Error rate 12,14.285714285714285
715,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Trained,Error rate 7,21.428571428571427
716,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,No-Music,Trained,Error rate 3,0.0
717,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Trained,Error rate 12,21.428571428571427
718,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Trained,Error rate 7,21.428571428571427
719,mNy8hOQrzjaIYD6r1OPQJQBafA32,Melody,Novice,Music,Trained,Error rate 3,0.0
720,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Untrained,Error rate 12,28.57142857142857
721,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Untrained,Error rate 7,14.285714285714285
722,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Untrained,Error rate 3,0.0
723,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Untrained,Error rate 12,35.714285714285715
724,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Untrained,Error rate 7,28.57142857142857
725,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Untrained,Error rate 3,33.33333333333333
726,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Trained,Error rate 12,0.0
727,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Trained,Error rate 7,0.0
728,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,No-Music,Trained,Error rate 3,0.0
729,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Trained,Error rate 12,0.0
730,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Trained,Error rate 7,0.0
731,RIneOAfWA6POfHcHOoYEDG1BF6T2,Pitch,Expert,Music,Trained,Error rate 3,0.0
732,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Untrained,Error rate 12,28.57142857142857
733,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Untrained,Error rate 7,28.57142857142857
734,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Untrained,Error rate 3,33.33333333333333
735,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Untrained,Error rate 12,14.285714285714285
736,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Untrained,Error rate 7,7.142857142857142
737,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Untrained,Error rate 3,0.0
738,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Trained,Error rate 12,7.6923076923076925
739,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Trained,Error rate 7,7.6923076923076925
740,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,No-Music,Trained,Error rate 3,16.666666666666664
741,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Trained,Error rate 12,7.142857142857142
742,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Trained,Error rate 7,7.142857142857142
743,RIneOAfWA6POfHcHOoYEDG1BF6T2,Interval,Expert,Music,Trained,Error rate 3,16.666666666666664
744,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Untrained,Error rate 12,7.6923076923076925
745,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Untrained,Error rate 7,7.6923076923076925
746,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Untrained,Error rate 3,0.0
747,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Untrained,Error rate 12,28.57142857142857
748,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Untrained,Error rate 7,28.57142857142857
749,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Untrained,Error rate 3,0.0
750,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Trained,Error rate 12,0.0
751,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Trained,Error rate 7,0.0
752,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,No-Music,Trained,Error rate 3,0.0
753,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Trained,Error rate 12,7.142857142857142
754,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Trained,Error rate 7,7.142857142857142
755,RIneOAfWA6POfHcHOoYEDG1BF6T2,Melody,Expert,Music,Trained,Error rate 3,0.0
